水揚日,漁業名,荷主コード,荷主名,組合員区分,分類コード,分類名,魚種コード,魚種名,規格コード,規格名,仕切個数,仕切数量,仕切単価,仕切税抜金額
20180915,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,6,小　　　,0,1.2,100,120
20180915,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,5,中　　　,0,0.9,200,180
20180915,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2001,するめいか,0,,287,4335,471,2041785
20180915,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,704,ふくらぎ,0,,0,4.5,80,360
20180915,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,702,いなだ,0,,0,75,80,6000
20180915,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,52,３～４Ｋ,2,6,160,960
20180915,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,53,５～６Ｋ,1,5,250,1250
20180915,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,54,７～８Ｋ,1,7,350,2450
20180915,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,101,さけオス,65,込　　　,9,23,300,6900
20180915,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,101,さけオス,0,,3,9,450,4050
20180915,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,102,さけメス,65,込　　　,12,27,450,12150
20180915,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,20,いか,2001,するめいか,0,,0,24,590,14160
20180915,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,20,いか,2001,するめいか,0,,50,750,471,353250
20180916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,11,かれい,1116,まつかわがれい,0,活,1,0.4,600,240
20180916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,704,ふくらぎ,0,,0,8,30,240
20180916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,702,いなだ,0,,0,30,80,2400
20180916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,52,３～４Ｋ,1,3,180,540
20180916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2001,するめいか,0,,0,13,590,7670
20180916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,101,さけオス,65,込　　　,4,10,300,3000
20180916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,101,さけオス,0,,1,3,460,1380
20180916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,102,さけメス,0,,1,3,750,2250
20180916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2001,するめいか,0,,87,1285,460,591100
20180916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,53,５～６Ｋ,1,5,220,1100
20180918,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,6,小　　　,0,0.3,100,30
20180918,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2001,するめいか,0,,36,485,485,235225
20180918,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,102,さけメス,0,,1,4,750,3000
20180918,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,102,さけメス,65,込　　　,7,15,550,8250
20180918,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,101,さけオス,0,,1,3,500,1500
20180918,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,101,さけオス,65,込　　　,6,13,320,4160
20180918,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,53,５～６Ｋ,1,5,200,1000
20180918,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,52,３～４Ｋ,22,70,160,11200
20180918,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,12,ひらめ,1202,活ひらめ,8,３小　　,1,0.4,300,120
20180918,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,12,ひらめ,1202,活ひらめ,5,中　　　,1,1.8,1300,2340
20180918,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,3,さば,301,さば,136,小キズ,0,2,20,40
20180918,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2001,するめいか,0,,0,16,590,9440
20180918,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,5,中　　　,0,0.6,300,180
20180918,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,704,ふくらぎ,0,,0,1,50,50
20180918,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,702,いなだ,0,,0,195,80,15600
20180918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,20,いか,2001,するめいか,0,,49,675,485,327375
20180918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,1,さけ,101,さけオス,65,込　　　,1,2.5,320,800
20180918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,7,ぶり,701,ぶり,52,３～４Ｋ,1,3,160,480
20180918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,7,ぶり,702,いなだ,0,,0,5,80,400
20180918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,10,ほっけ,1001,ほっけ,4,大　　　,0,2.5,600,1500
20180918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,10,ほっけ,1001,ほっけ,5,中　　　,0,0.8,300,240
20180918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,10,ほっけ,1001,ほっけ,6,小　　　,0,0.9,100,90
20180918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,3,さば,301,さば,136,小キズ,0,7,20,140
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,702,いなだ,0,,2,1130,133,150290
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,52,３～４Ｋ,1,320,160,51200
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,12,ひらめ,1202,活ひらめ,6,小　　　,1,0.4,300,120
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,12,ひらめ,1202,活ひらめ,5,中　　　,1,1.3,1000,1300
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,11,かれい,1116,まつかわがれい,0,活,1,0.4,500,200
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,3,さば,301,さば,62,キズ　　,0,125,10,1250
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,704,ふくらぎ,0,,0,60,50,3000
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,702,いなだ,63,スレ　　,0,75,66,4950
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,52,３～４Ｋスレ,0,75,76,5700
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,53,５～６Ｋスレ,4,22,89,1958
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,54,７～８Ｋスレ,2,15,100,1500
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,42,１２ｋ台スレ,1,12.5,350,4375
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,702,いなだ,0,,5,2735,133,363755
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,52,３～４Ｋ,4,2300,160,368000
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,53,５～６Ｋ,1,240,165,39600
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,54,７～８Ｋ,18,133,250,33250
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,39,９ｋ台　,3,26,466,12116
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,40,１０ｋ台,2,19.5,846,16497
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,41,１１ｋ台,2,21.5,966,20769
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,43,１３ｋ台,1,12.5,1089,13613
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,101,さけオス,65,込　　　,3,8,300,2400
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,101,さけオス,0,,1,4,500,2000
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,102,さけメス,65,込　　　,2,4.5,500,2250
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2001,するめいか,0,,39,535,465,248775
20180919,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2001,するめいか,0,,0,9,590,5310
20180920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,101,さけオス,0,,6,18,450,8100
20180920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2001,するめいか,0,,10,140,450,63000
20180920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,6,小　　　,0,0.9,100,90
20180920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,101,さけオス,65,込　　　,7,17,300,5100
20180920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2001,するめいか,0,,0,14,590,8260
20180920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,102,さけメス,65,込　　　,7,15,550,8250
20180920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,102,さけメス,0,,2,6.5,800,5200
20180920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,6,まぐろ,601,本まぐろ,0,34ｋ,1,32.8,1600,52480
20180920,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,7,ぶり,701,ぶり,52,３～４Ｋ,3,10,130,1300
20180920,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,7,ぶり,702,いなだ,0,,0,90,80,7200
20180921,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,16,かすぺ,1601,まかすぺ,4,大　　　,2,13,100,1300
20180921,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,704,ふくらぎ,0,,0,1.5,50,75
20180921,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,702,いなだ,0,,1,200,100,20000
20180921,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,52,３～４Ｋ,9,34,130,4420
20180921,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,53,５～６Ｋ,3,17,170,2890
20180921,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2001,するめいか,0,,20,280,450,126000
20180921,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,101,さけオス,65,込　　　,9,24,300,7200
20180921,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,101,さけオス,0,,4,12.5,450,5625
20180921,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,102,さけメス,65,込　　　,8,17,550,9350
20180921,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,102,さけメス,0,,2,7,800,5600
20180921,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,54,７～８Ｋ,3,21,190,3990
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,12,ひらめ,1202,活ひらめ,5,中　　　,1,1.2,900,1080
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2001,するめいか,0,,0,12,590,7080
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,27,その他魚類,2707,たなご,0,,0,0.2,10,2
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1310,がや,0,,0,0.2,50,10
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,8,３小　　,0,3,20,60
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,7,２小　　,0,3,20,60
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,6,小　　　,0,5,100,500
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,5,中　　　,0,6,300,1800
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,4,大　　　,0,11,400,4400
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,704,ふくらぎ,0,,11,125,20,2500
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,702,いなだ,63,スレ　　,1,2,20,40
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,52,３～４Ｋスレ,4,16,40,640
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,53,５～６Ｋスレ,1,6,60,360
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,702,いなだ,0,,2,1125,125,140625
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,52,３～４Ｋ,3,1643,170,279310
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,53,５～６Ｋ,1,590,200,118000
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,54,７～８Ｋ,46,340,240,81600
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,39,９ｋ台　,7,61,300,18300
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,40,１０ｋ台,2,19.5,421,8210
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,42,１２ｋ台,1,12,560,6720
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,101,さけオス,65,込　　　,74,182,317,57694
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,101,さけオス,0,,46,162,411,66582
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,102,さけメス,65,込　　　,59,138,606,83628
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,102,さけメス,0,,20,63.5,826,52451
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2001,するめいか,0,,56,865,470,406550
20180923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,16,かすぺ,1601,まかすぺ,5,中　　　,1,5,60,300
20180924,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,704,ふくらぎ,0,,0,14,50,700
20180924,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,41,１１ｋ台,6,64,580,37120
20180924,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,52,３～４Ｋスレ,1,250,78,19500
20180924,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,53,５～６Ｋスレ,14,75,88,6600
20180924,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,54,７～８Ｋスレ,7,50,123,6150
20180924,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,39,９ｋ台スレ　,2,17,188,3196
20180924,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,40,１０ｋ台スレ,3,29,226,6554
20180924,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,702,いなだ,0,,12,6585,130,856050
20180924,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,52,３～４Ｋ,9,4550,151,687050
20180924,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,52,３～４Ｋ,14,7654,152,1163408
20180924,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,53,５～６Ｋ,1,505,190,95950
20180924,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,53,５～６Ｋ,6,2735,191,522385
20180924,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,54,７～８Ｋ,3,1305,266,347130
20180924,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,54,７～８Ｋ,1,545,270,147150
20180924,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,39,９ｋ台　,45,395,370,146150
20180924,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,40,１０ｋ台,6,58,465,26970
20180924,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,702,いなだ,63,スレ　　,0,55,49,2695
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,5,中　　　,0,2,80,160
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2001,するめいか,0,,83,1270,502,637540
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,102,さけメス,0,,14,45,825,37125
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,102,さけメス,65,込　　　,43,105,725,76125
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,101,さけオス,0,,27,90,416,37440
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,101,さけオス,65,込　　　,43,115,316,36340
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,43,１３ｋ台,1,12.3,730,8979
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,40,１０ｋ台,2,19,525,9975
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,39,９ｋ台　,8,70,411,28770
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,54,７～８Ｋ,1,265,329,87185
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,53,５～６Ｋ,1,335,243,81405
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,52,３～４Ｋ,2,1045,183,191235
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,702,いなだ,0,,1,425,123,52275
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,52,３～４Ｋスレ,1,4,60,240
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,12,ひらめ,1202,活ひらめ,5,中　　　,1,1.4,900,1260
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,12,ひらめ,1202,活ひらめ,4,大　　　,1,2.1,900,1890
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,27,その他魚類,2712,とらふぐ,0,,1,1,700,700
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,27,その他魚類,2799,その他鮮魚,0,いしがきだい,0,0.2,200,40
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1310,がや,0,,0,6,150,900
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,8,３小　　,0,1,20,20
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,7,２小　　,0,2,40,80
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2001,するめいか,0,,0,22,590,12980
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,4,大　　　,0,4.5,100,450
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,6,小　　　,0,2,200,400
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,5,中　　　,0,14,500,7000
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,4,大　　　,0,42,750,31500
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,3,さば,301,さば,137,２小キズ,1,230,10,2300
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,3,さば,301,さば,6,小　　　,0,2,80,160
20180925,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,52,３～４Ｋキズ,2,7,30,210
20180925,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,20,いか,2001,するめいか,0,,83,1245,502,624990
20180925,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,1,さけ,102,さけメス,0,,5,16,825,13200
20180925,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,1,さけ,102,さけメス,65,込　　　,9,23,725,16675
20180925,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,1,さけ,101,さけオス,0,,6,21,416,8736
20180925,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,1,さけ,101,さけオス,65,込　　　,15,38,316,12008
20180925,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,7,ぶり,701,ぶり,39,９ｋ台　,1,9,411,3699
20180925,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,27,その他魚類,2715,まだい,0,活,1,4,1000,4000
20180925,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,7,ぶり,701,ぶり,54,７～８Ｋスレ,1,7.5,130,975
20180925,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,10,ほっけ,1001,ほっけ,5,中　　　,0,0.9,300,270
20180925,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,10,ほっけ,1001,ほっけ,6,小　　　,0,1.3,150,195
20180925,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,8,たら,801,まだら,5,中　　　,0,2,80,160
20180925,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,8,たら,801,まだら,7,２小　　,0,2,40,80
20180925,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,8,たら,801,まだら,8,３小　　,0,0.7,20,14
20180925,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,7,ぶり,702,いなだ,0,,0,15,123,1845
20180926,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,41,１１ｋ台,1,10.5,878,9219
20180926,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,40,１０ｋ台,6,58,789,45762
20180926,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,39,９ｋ台　,20,177,559,98943
20180926,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,54,７～８Ｋ,0,16,466,7456
20180926,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,54,７～８Ｋ,3,1255,464,582320
20180926,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2001,するめいか,0,,11,130,490,63700
20180926,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,53,５～６Ｋ,2,790,325,256750
20180926,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,52,３～４Ｋ,6,3268,250,817000
20180926,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,702,いなだ,0,,12,6530,137,894610
20180926,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,704,ふくらぎ,0,,0,28,80,2240
20180926,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,12,ひらめ,1202,活ひらめ,4,大　　　,1,2.5,1000,2500
20180926,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,7,ぶり,701,ぶり,53,５～６Ｋ,0,19.5,327,6377
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,10,ほっけ,1001,ほっけ,4,大　　　,0,1,800,800
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,3,さば,301,さば,137,２小キズ,1,500,10,5000
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,3,さば,301,さば,6,小　　　,0,4,100,400
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,7,ぶり,704,ふくらぎ,0,,0,2,80,160
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,7,ぶり,701,ぶり,52,３～４Ｋキズ,1,4,80,320
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,7,ぶり,702,いなだ,63,スレ　　,0,65,72,4680
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,7,ぶり,701,ぶり,52,３～４Ｋスレ,1,630,100,63000
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,7,ぶり,701,ぶり,53,５～６Ｋスレ,1,600,166,99600
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,7,ぶり,701,ぶり,54,７～８Ｋスレ,1,587,268,157316
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,7,ぶり,701,ぶり,39,９ｋ台スレ　,15,133,305,40565
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,7,ぶり,701,ぶり,40,１０ｋ台スレ,3,29,360,10440
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,7,ぶり,701,ぶり,43,１３ｋ台スレ,1,12.5,608,7600
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,7,ぶり,702,いなだ,0,,15,8160,137,1117920
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,7,ぶり,701,ぶり,52,３～４Ｋ,8,3903,245,956235
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,7,ぶり,701,ぶり,53,５～６Ｋ,5,2595,327,848565
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,7,ぶり,701,ぶり,54,７～８Ｋ,4,2020,466,941320
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,10,ほっけ,1001,ほっけ,5,中　　　,0,5.5,400,2200
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,10,ほっけ,1001,ほっけ,6,小　　　,0,6,200,1200
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,8,たら,801,まだら,7,２小　　,0,0.6,40,24
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,8,たら,801,まだら,8,３小　　,0,0.7,20,14
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,20,いか,2001,するめいか,0,,0,3,590,1770
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,20,いか,2001,するめいか,0,,39,590,490,289100
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,1,さけ,102,さけメス,0,,1,3,730,2190
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,1,さけ,102,さけメス,65,込　　　,3,6.5,630,4095
20180926,その他定置網漁業,54161,ツガイナカ中村漁場　２号,0,1,さけ,101,さけオス,0,,1,3,350,1050
