水揚日,漁業名,荷主コード,荷主名,分類コード,分類名,魚種コード,魚種名,規格コード,規格名,仕切個数,仕切数量,仕切単価,仕切税抜金額
20191027,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2736,さわら,31,１Ｋ台　,1,1.8,500,900
20191027,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2736,さわら,32,２Ｋ台　,3,7,750,5250
20191027,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,704,ふくらぎ,0,,6,2972,87,258564
20191027,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,702,いなだ,62,キズ　　,0,10,20,200
20191027,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,52,３～４Ｋキズ,1,4,30,120
20191027,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,53,５～６Ｋキズ,1,5,50,250
20191027,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,702,いなだ,0,,7,3815,110,419650
20191027,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,52,３～４Ｋ,1,555,151,83805
20191027,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,53,５～６Ｋ,1,203,180,36540
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,11,かれい,1104,いしがれい,0,活,1,0.5,200,100
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2001,するめいか,0,,6,80,650,52000
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,12,ひらめ,1202,活ひらめ,5,中　　　,1,1.4,1100,1540
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,12,ひらめ,1202,活ひらめ,4,大　　　,2,4.4,1000,4400
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,12,ひらめ,1202,活ひらめ,4,大　　　,1,3.6,800,2880
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,12,ひらめ,1202,活ひらめ,3,大大　　,1,5.4,600,3240
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,11,かれい,1117,みずくさがれい,0,,0,0.3,50,15
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,11,かれい,1113,ばばがれい,8,３小　　,3,0.5,100,50
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,11,かれい,1113,ばばがれい,7,２小　　,1,0.3,300,90
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,11,かれい,1113,ばばがれい,6,小　　　,2,0.9,500,450
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,11,かれい,1113,ばばがれい,4,大　　　,1,1.2,800,960
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,3,さば,301,さば,6,小　　　,0,70,30,2100
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,27,その他魚類,1401,あぶらこ,6,小　　　,0,0.4,300,120
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1310,がや,0,,0,7,150,1050
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1307,ながら,8,３小　　,0,4,50,200
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1307,ながら,7,２小　　,0,10.5,100,1050
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1307,ながら,6,小　　　,0,12.5,200,2500
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1307,ながら,5,中　　　,0,2.4,250,600
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,10,ほっけ,1001,ほっけ,6,小　　　,0,0.9,100,90
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,10,ほっけ,1001,ほっけ,5,中　　　,0,28,300,8400
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,10,ほっけ,1001,ほっけ,4,大　　　,0,5,500,2500
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,27,その他魚類,2736,さわら,32,２Ｋ台　,2,5,750,3750
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,27,その他魚類,2736,さわら,33,３Ｋ台　,1,3,1150,3450
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,704,ふくらぎ,0,,4,1818,87,158166
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,702,いなだ,62,キズ　　,0,2,20,40
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,702,いなだ,0,,1,590,110,64900
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,52,３～４Ｋ,0,50,151,7550
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,53,５～６Ｋ,0,20,180,3600
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,39,９ｋ台　,1,9,489,4401
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,40,１０ｋ台,1,10,650,6500
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,1,さけ,101,さけオス,65,込　　　,24,59,330,19470
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,1,さけ,101,さけオス,0,,6,21.5,530,11395
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,1,さけ,102,さけメス,65,込　　　,21,57,670,38190
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,1,さけ,102,さけメス,0,,15,33.5,850,28475
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2099,その他いか,0,すみいか,0,1.5,100,150
20191027,その他定置網漁業,54161,ツガイナカ中村漁場　２号,11,かれい,1116,まつかわがれい,0,活,1,1,2300,2300
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,11,かれい,1114,まがれい,0,,0,0.4,150,60
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,39,９ｋ台　,1,9,360,3240
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,54,７～８Ｋ,1,7,250,1750
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,53,５～６Ｋ,23,122,150,18300
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,52,３～４Ｋ,1,320,70,22400
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,702,いなだ,0,,3,1510,65,98150
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,704,ふくらぎ,0,,3,1480,27,39960
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,702,いなだ,63,スレ　　,0,9,10,90
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,102,さけメス,0,,4,12.5,720,9000
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,102,さけメス,65,込　　　,6,13.5,560,7560
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,101,さけオス,0,,1,4.8,480,2304
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,101,さけオス,65,込　　　,21,57,250,14250
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,3,さば,301,さば,65,込　　　,1,615,26,15990
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2736,さわら,33,３Ｋ台　,3,9.5,900,8550
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2736,さわら,32,２Ｋ台　,3,7,700,4900
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2736,さわら,32,２Ｋ台キズ　,1,2.2,300,660
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,20,いか,2010,みずいか,0,,0,1,300,300
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,20,いか,2099,その他いか,0,すみいか,0,2,100,200
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2714,すずき,0,活,1,0.6,300,180
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2715,まだい,0,活,1,0.4,500,200
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2715,まだい,0,活,1,0.9,1000,900
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,12,ひらめ,1202,活ひらめ,6,小　　　,1,1.1,1100,1210
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,12,ひらめ,1202,活ひらめ,5,中　　　,2,3.3,1100,3630
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,12,ひらめ,1202,活ひらめ,4,大　　　,1,2.2,1100,2420
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,20,いか,2001,するめいか,0,,4,40,650,26000
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2721,ほうぼう,0,,0,0.3,300,90
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2719,めだい,0,,0,1,100,100
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1310,がや,0,,0,1.5,100,150
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,6,小　　　,0,0.6,200,120
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,5,中　　　,0,1.2,300,360
20191028,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,5,中　　　,0,4.5,300,1350
20191028,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2001,するめいか,0,,2,18,650,11700
20191028,その他定置網漁業,54161,ツガイナカ中村漁場　２号,27,その他魚類,2799,その他鮮魚,0,スマガツオ,1,0.7,100,70
20191028,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,702,いなだ,0,,1,160,65,10400
20191028,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,704,ふくらぎ,0,,2,670,27,18090
20191028,その他定置網漁業,54161,ツガイナカ中村漁場　２号,3,さば,301,さば,65,込　　　,2,790,26,20540
20191028,その他定置網漁業,54161,ツガイナカ中村漁場　２号,27,その他魚類,2736,さわら,32,２Ｋ台　,1,2.5,700,1750
20191028,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2010,みずいか,0,,0,0.4,300,120
20191028,その他定置網漁業,54161,ツガイナカ中村漁場　２号,10,ほっけ,1001,ほっけ,5,中　　　,0,1,300,300
20191028,その他定置網漁業,54161,ツガイナカ中村漁場　２号,10,ほっけ,1001,ほっけ,6,小　　　,0,0.3,100,30
20191028,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1307,ながら,5,中　　　,0,1.5,300,450
20191028,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1307,ながら,6,小　　　,0,4.5,200,900
20191028,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1307,ながら,7,２小　　,0,1.5,100,150
20191028,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1307,ながら,8,３小　　,0,1.5,50,75
20191028,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1310,がや,0,,0,3,100,300
20191028,その他定置網漁業,54161,ツガイナカ中村漁場　２号,27,その他魚類,2799,その他鮮魚,0,汐の子,0,2,30,60
20191028,その他定置網漁業,54161,ツガイナカ中村漁場　２号,27,その他魚類,1401,あぶらこ,6,小　　　,0,0.5,300,150
20191028,その他定置網漁業,54161,ツガイナカ中村漁場　２号,11,かれい,1113,ばばがれい,7,２小　　,1,0.3,200,60
20191028,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,54,７～８Ｋ,1,7,250,1750
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,7,２小　　,0,13.1,150,1965
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,102,さけメス,65,込　　　,2,5,560,2800
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,101,さけオス,0,,1,3.2,500,1600
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,101,さけオス,65,込　　　,6,17,280,4760
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,6,まぐろ,602,めじまぐろ,0,19ｋ,2,36.7,1730,63491
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,6,まぐろ,602,めじまぐろ,0,18ｋ,6,104.6,1730,180958
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,6,まぐろ,602,めじまぐろ,0,17ｋ,12,199.1,1730,344443
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,6,まぐろ,602,めじまぐろ,0,17ｋ,4,65.8,1690,111202
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,6,まぐろ,602,めじまぐろ,0,16ｋ,9,140.3,1690,237107
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,6,まぐろ,602,めじまぐろ,0,15ｋ,3,43.9,1690,74191
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,41,１１ｋ台,4,43,363,15609
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,40,１０ｋ台,4,39,343,13377
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,39,９ｋ台　,7,62,293,18166
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,54,７～８Ｋ,1,390,281,109590
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,53,５～６Ｋ,2,825,141,116325
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,52,３～４Ｋ,4,1950,85,165750
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,21,たこ,2101,活だこ,4,大　　　,1,9.7,670,6499
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2715,まだい,0,活,1,0.6,800,480
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,12,ひらめ,1202,活ひらめ,5,中　　　,2,2.8,1100,3080
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,12,ひらめ,1202,活ひらめ,4,大　　　,4,9.6,1100,10560
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2715,まだい,0,,0,1,50,50
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2736,さわら,31,１Ｋ台　,1,1.8,300,540
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,汐の子,0,0.2,20,4
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,8,３小　　,0,7.3,60,438
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,102,さけメス,0,,2,6,750,4500
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,6,小　　　,0,24.2,250,6050
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1310,がや,0,,0,2.3,100,230
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,12,ひらめ,1201,ひらめ,5,中　　　,1,1.3,700,910
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,5,中　　　,0,12,300,3600
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,4,大　　　,0,6.5,350,2275
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,3,さば,301,さば,65,込　　　,0,325,30,9750
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,704,ふくらぎ,0,,8,4145,83,344035
20191029,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,702,いなだ,0,,10,5555,89,494395
20191029,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2001,するめいか,0,,0,9,926,8334
20191029,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,702,いなだ,63,スレ　　,0,47,10,470
20191029,その他定置網漁業,54161,ツガイナカ中村漁場　２号,1,さけ,102,さけメス,65,込　　　,3,7,560,3920
20191029,その他定置網漁業,54161,ツガイナカ中村漁場　２号,1,さけ,101,さけオス,0,,1,3,500,1500
20191029,その他定置網漁業,54161,ツガイナカ中村漁場　２号,1,さけ,101,さけオス,65,込　　　,5,12,280,3360
20191029,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,41,１１ｋ台,1,10.5,363,3812
20191029,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,53,５～６Ｋ,0,40,141,5640
20191029,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,52,３～４Ｋ,0,35,85,2975
20191029,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,702,いなだ,0,,1,145,89,12905
20191029,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,704,ふくらぎ,0,,2,1211,83,100513
20191029,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,44,１４ｋ台スレ,1,13.5,250,3375
20191029,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,39,９ｋ台スレ　,1,8.5,150,1275
20191029,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,54,７～８Ｋスレ,2,13.5,100,1350
20191029,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,53,５～６Ｋスレ,4,20,30,600
20191029,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,52,３～４Ｋスレ,0,60,20,1200
20191029,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2001,するめいか,0,,7,75,650,48750
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,6,小　　　,0,3.5,150,525
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,40,１０ｋ台,7,69,330,22770
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,39,９ｋ台　,3,27,303,8181
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,54,７～８Ｋ,17,124,259,32116
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,53,５～６Ｋ,1,555,183,101565
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,52,３～４Ｋ,2,920,157,144440
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,702,いなだ,0,,5,2830,88,249040
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,704,ふくらぎ,0,,13,6545,45,294525
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,54,７～８Ｋスレ,1,7,80,560
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,52,３～４Ｋスレ,3,12,30,360
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,702,いなだ,63,スレ　　,0,20,20,400
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,53,５～６Ｋキズ,1,5,30,150
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,102,さけメス,0,,8,26.5,850,22525
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,102,さけメス,65,込　　　,15,37,600,22200
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2715,まだい,0,活,3,1.8,600,1080
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2715,まだい,0,活,1,1.3,1000,1300
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1310,がや,0,,0,3,100,300
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2736,さわら,32,２Ｋ台　,1,2,700,1400
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,11,かれい,1104,いしがれい,0,,0,0.6,100,60
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,20,いか,2001,するめいか,0,,43,600,821,492600
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,5,中　　　,0,5,250,1250
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,20,いか,2099,その他いか,0,すみいか,0,1,100,100
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,3,さば,301,さば,65,込　　　,2,938,25,23450
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,101,さけオス,65,込　　　,19,53.5,291,15569
20191030,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,101,さけオス,0,,3,11,503,5533
20191030,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2001,するめいか,0,,0,2,926,1852
20191030,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2001,するめいか,0,,12,155,821,127255
20191030,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2010,みずいか,0,,8,40,680,27200
20191030,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,54,７～８Ｋ,1,8,259,2072
20191030,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,702,いなだ,0,,1,155,88,13640
20191030,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,704,ふくらぎ,0,,4,2230,45,100350
20191030,その他定置網漁業,54161,ツガイナカ中村漁場　２号,10,ほっけ,1001,ほっけ,5,中　　　,0,0.8,250,200
20191030,その他定置網漁業,54161,ツガイナカ中村漁場　２号,1,さけ,102,さけメス,0,,2,7.5,850,6375
20191030,その他定置網漁業,54161,ツガイナカ中村漁場　２号,1,さけ,102,さけメス,65,込　　　,2,5,600,3000
20191030,その他定置網漁業,54161,ツガイナカ中村漁場　２号,1,さけ,101,さけオス,65,込　　　,1,2.5,291,728
20191030,その他定置網漁業,54161,ツガイナカ中村漁場　２号,3,さば,301,さば,65,込　　　,0,195,25,4875
20191030,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2099,その他いか,0,すみいか,0,3,100,300
20191030,その他定置網漁業,54161,ツガイナカ中村漁場　２号,11,かれい,1113,ばばがれい,4,大　　　,1,1.3,800,1040
20191030,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,52,３～４Ｋスレ,1,3,30,90
20191031,その他定置網漁業,54079,ツガイナカ中村漁場　１号,12,ひらめ,1201,ひらめ,5,中　　　,3,4.6,500,2300
20191031,その他定置網漁業,54079,ツガイナカ中村漁場　１号,20,いか,2001,するめいか,0,,204,2870,836,2399320
20191031,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,102,さけメス,65,込　　　,3,10,550,5500
20191031,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,101,さけオス,65,込　　　,4,12,250,3000
20191031,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,40,１０ｋ台,1,9.5,420,3990
20191031,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,39,９ｋ台　,3,26.5,400,10600
20191031,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,54,７～８Ｋ,19,145,380,55100
20191031,その他定置網漁業,54079,ツガイナカ中村漁場　１号,12,ひらめ,1202,活ひらめ,4,大　　　,1,3,1000,3000
20191031,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2715,まだい,0,活,1,0.2,100,20
20191031,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,8,３小　　,0,0.2,50,10
20191031,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,6,小　　　,0,3.3,150,495
20191031,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1310,がや,0,,0,0.4,100,40
20191031,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,5,中　　　,0,1,200,200
20191031,その他定置網漁業,54079,ツガイナカ中村漁場　１号,20,いか,2001,するめいか,0,,0,16,926,14816
20191031,その他定置網漁業,54079,ツガイナカ中村漁場　１号,3,さば,301,さば,62,キズ　　,2,20,10,200
20191031,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,52,３～４Ｋスレ,1,4,20,80
20191031,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,704,ふくらぎ,0,,24,13085,37,484145
20191031,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,702,いなだ,0,,1,470,80,37600
20191031,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,52,３～４Ｋ,1,470,180,84600
20191031,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,53,５～６Ｋ,1,385,200,77000
20191031,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2001,するめいか,0,,8,105,836,87780
20191031,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,704,ふくらぎ,0,,1,275,37,10175
20191031,その他定置網漁業,54161,ツガイナカ中村漁場　２号,3,さば,301,さば,0,,9,110,30,3300
20191031,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1310,がや,0,,0,0.3,100,30
20191031,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1307,ながら,6,小　　　,0,1.2,150,180
20191031,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1307,ながら,7,２小　　,0,0.9,100,90
20191031,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1307,ながら,8,３小　　,0,0.2,50,10
20191101,その他定置網漁業,54079,ツガイナカ中村漁場　１号,12,ひらめ,1202,活ひらめ,5,中　　　,1,1.2,1200,1440
20191101,その他定置網漁業,54079,ツガイナカ中村漁場　１号,20,いか,2001,するめいか,0,,0,14,926,12964
20191101,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,7,２小　　,0,1.5,100,150
20191101,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2736,さわら,32,２Ｋ台キズ　,2,4,350,1400
20191101,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2736,さわら,33,３Ｋ台キズ　,1,3,500,1500
20191101,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2736,さわら,33,３Ｋ台　,1,3,900,2700
20191101,その他定置網漁業,54079,ツガイナカ中村漁場　１号,12,ひらめ,1201,ひらめ,5,中　　　,3,4.5,700,3150
20191101,その他定置網漁業,54079,ツガイナカ中村漁場　１号,11,かれい,1113,ばばがれい,5,中　　　,1,0.9,800,720
20191101,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,101,さけオス,65,込　　　,4,9,250,2250
